id,sentiment,target,text,source
hasoc_en_2786,hate,targeted,"Well, well, well--the first domino has fallen. See: Former White House aide Hicks agrees to testify to House panel investigating Trump https://t.co/bbNSM6xVuc  #TrumpObstructedJustice #TrumpisaTraitor",25_twitter
hasoc_en_2787,hate,targeted,"Come Yashwant you believe @BCCI to Put country up and above Money, NEVER gona happen #DhoniKeepsTheGlove https://t.co/kLGxg0cEa9",25_twitter
hasoc_en_2788,hate,targeted,#ShameOnICC Misbah doing pushups on ground is nothing for ICC.but MS badge is under scanner woww.. If meaning of bias was something it should be ICC,25_twitter
hasoc_en_2789,hate,untargeted,Why didn’t doctors protest for #DrPayalTadvi or #drkhafeel or when MCD hospital doctors protested for their due salaries? Why? I do believe in safe working atmosphere for doctors. Is it happening because of West Bengal politics ?. #DoctorsStrike #DoctorsFightBack #DoctorsProtest,25_twitter
hasoc_en_2790,profanity,targeted,Wish I could be around to read the history books. I'm certain that this motherfucker @realDonaldTrump will be known as the worst TRAITOR this country has ever seen. &amp; history will eventually expose all of their crimes. They're all criminal thugs.    #TrumpIsATraitor #ImpeachTrump https://t.co/7AFIwgbJZi,25_twitter
hasoc_en_2791,hateful,targeted,"@realDonaldTrump Our country is divided as it never has been before (humm, wonder who is responsible for that?) and all you Repubs can worry about is a piece of clothe? Why don't you BAN use of Confederate &amp; Nazi flags?     This is ALL distraction.    #DraftDodgerSaysWhat  #TrumpIsATraitor   #ResignNow https://t.co/LPpDH3oXeL",25_twitter
hasoc_en_2792,hate,targeted,@Ghostofcass1 Who is “Trump?”    #JohnMcCainDayJune14 #TrumpIsATraitor #TrumpCriminal #gopcrimesyndicate,25_twitter
hasoc_en_2793,hate,targeted,"The very rare two faced, A.B. de Pfeffel Johnson cat ..    #BorisJohnsonShouldNotBePM   #BollockstoBrexit   #caterday https://t.co/ApOJtrK2MW",25_twitter
hasoc_en_2794,none,,"Dear patients,  U are worth saving, but you are definitely not worth dying for.  Sincerely,  Your doctor.  #SaveTheDoctors  #standwithNRS #DoctorsFightBack https://t.co/qjHHNSKrVz",25_twitter
hasoc_en_2795,hateful,targeted,"#Rangzen people, we have to stop this fake activist troll from ruining our #FreeTibet movement.     #Tibetans #humanrights #BoycottChina #Dharamsala #March10 #Tibetan #DalaiLama #BhoRangzen https://t.co/TzwRcJnBnB",25_twitter
hasoc_en_2796,hate,targeted,"#DoctorsFightBack If at all @MamataOfficial wants to raise Outsiders issue, 'Outsiders' In  West Bengal  are illegal Bangladeshis &amp; Rohingyas who are fraudulently given citizenship credentials &amp; these people needs to be kicked out &amp; not Doctors.",25_twitter
hasoc_en_2797,none,,Treo by Milton Giara Bottle Silica Glass 1000 ml 1 Pc (in 7 colors) @ Rs.336    https://t.co/QTWwHzEsMv     #DoctorsFightBack #SaveBengal #amazon #flipkart #deals #dealoftheday #amazingdeals #offers #discount #JaiShreeRam #ModiForAll,25_twitter
hasoc_en_2798,hate,untargeted,Wow! Look at all the lines of buyers!!! Was the store closed or is that just the typical turnout?? #DoucheBag https://t.co/1c8xfDzWGU,25_twitter
hasoc_en_2799,profanity,targeted,Meanwhile UNpresident #pussygrabber dumb fuck @realDonaldTrump is still sitting in his office chillin. #FuckTrump https://t.co/3EG5sWyIpK,25_twitter
hasoc_en_2800,profanity,targeted,"Everybody said when #obama was elected the first time, America had now become a 'post-racial' country. That's a good one. Best laugh of the day for sure. Ugh. #fucktrump #vote2020 #fml",25_twitter
hasoc_en_2801,hate,targeted,"@realDonaldTrump There is no poll that says don't impeach, unless it is only inside your head.  #TrumpIsNotAboveTheLaw   #ImpeachmentInquiryNow   #ImpeachTrumpNow   #impeachment   #TrumpIsATraitor   #TrumpIsAFraud   #TrumpIsTheEnemyOfThePeople   #TrumpIsANationalSecurityThreat   #TrumpIsACriminal",25_twitter
hasoc_en_2802,profanity,targeted,"@Allegedly_G We shall call it the #Impeachment Gala and celibrate for 96 hours, from #TraitorTuesday to #FuckTrump Friday, with huge parades from sea to shining sea. https://t.co/o7iiO78sVx",25_twitter
hasoc_en_2803,hate,targeted,"This is the alleged rapist who attempted to #rape a Doctor who was working night shift at Pelonomi Hospital in Bloemfontein this week, the said Doctor then fought back and bit the #tongue off of the attempted #rapist.    🙏👏🙌👊👌 https://t.co/5oulTabn5O",25_twitter
hasoc_en_2804,hate,targeted,@washingtonpost I might be grasping at straws here but he might be advocating seditious behavior by way of a wink and a nod in a tweet. #TrumpIsATraitor https://t.co/xv5eXO5iqp,25_twitter
hasoc_en_2805,profanity,targeted,"@realDonaldTrump So did you start this so when you get out of prison, if you ever do. You'll get help to immerse yourself back into society? #McCainsAHeroDay #FuckTrump #treason #ImpeachTrump #ResignTrump #TraitorTrump",25_twitter
hasoc_en_2806,none,,Plz support our savior... Request from AIIMS DELHI ....#DoctorsFightBack https://t.co/45Mh7xzISL,25_twitter
hasoc_en_2807,hate,targeted,Congratulations Michael Phelps for winning Cricket World Cup 2019    #ShameOnICC https://t.co/2nxZ1cUFi5 (https://t.co/RO2OKk47km),25_twitter
hasoc_en_2808,profanity,targeted,Bitch please he has/had no compassion for the Central Park 5 this shit is a stunt. Not saying her intentions isn't pure Trump shit is not. I need her to ask him about them babies in cages. #FUCKTRUMP #KimKardashian,25_twitter
hasoc_en_2809,hate,targeted,"@msdeehj1 @Gypsysister58 @johncardillo @Mimirocah1 @BarackObama @you Personally, I do not like Trump's persona, but I don't throw the baby out with the bath water. He is much better for the @USA than the #ClintonCrimeFamily @HillaryClinton is EVIL personified; she and her #Rapist husband @BillClinton should be in PRISON!",25_twitter
hasoc_en_2810,hate,targeted,@DanCrenshawTX Chuch Schumer = #DoucheBag,25_twitter
hasoc_en_2811,profanity,targeted,"@realDonaldTrump @StateDept @SecPompeo America is now a country that should be policed by the UN.    Our President is one of the most corrupt in the world, our state dept are war mongers, our congress people are self serving do nothings, our government is a joke.    Help!    Oh and #FuckTrump",25_twitter
hasoc_en_2812,hate,targeted,@gtconway3d They are right! #TrumpIsATraitor #TrumpIsANationalSecurityThreat,25_twitter
hasoc_en_2813,hate,targeted,@cdnfp @SecPompeo @StateDept @realDonaldTrump Prince of Walls??  #TrumpIsATraitor #NervousDonald,25_twitter
hasoc_en_2814,hate,targeted,@Acosta @ReliableSources @brianstelter @CBSSunday Dear diary...  #douchebag  You ARE the enemy of the people.,25_twitter
hasoc_en_2815,hate,targeted,"#DoctorsFightBack | Mamata Banerjee repeats 'outsiders' claim over doctors' protest in Kolkata, even as doctors from across India stand together demanding assurance of their safety. Tune in to watch her address #LIVE here - https://t.co/LGCyJUEBn5 https://t.co/EZp0ZIdMba",25_twitter
hasoc_en_2816,profanity,targeted,@DrDenaGrayson @realDonaldTrump IMPEACH NOW!! #FUCKTRUMP https://t.co/4qhx5EYRro,25_twitter
hasoc_en_2817,hate,targeted,"@RepMattGaetz @realDonaldTrump Too many DUIs have addled your brain. If you can still read, try a snippet of the Mueller report. There are nothing false except yours and Trump’s denials. It’s all Russians all the time. #TrumpRussia #TrumpIsATraitor #TrumpMustResign https://t.co/av4yBeKrUb",25_twitter
hasoc_en_2818,hate,targeted,Picture from future... #IndvsPak #shameonICC https://t.co/8Umpc15ra5,25_twitter
hasoc_en_2819,hate,targeted,"@GrassrootsSpeak This sounds like a brilliant idea!!!!  We need someone to take this and run...lawyers. bet, millions of people would kick in a few bucks.  Brilliant.   #TrumpIsATraitor   #TrumpCrimeFamilyMustGo",25_twitter
hasoc_en_2820,profanity,targeted,"@private_prive @EOketokun fuck both of you. If I say he’s in a fucking medical, he’s in a fucking medical. I work hard for this shit, don’t come at me with that criticism shit, you want beef we can sort this out properly still #dickhead",25_twitter
hasoc_en_2821,hate,targeted,"Now mamata didi cancels her meeting with the striking doctors. Shows het immaturity. She dreams of becoming the leader of India, but she is no statesman. She had egoistical mind, acts childish and behaves as a tyrant.  #DoctorsFightBack #DoctorsProtest",25_twitter
hasoc_en_2822,profanity,targeted,Tjer a whole doctor that can't even burn a book. No fuck man. Mmabtho should've went to Durban naye #TheQueenMzansi pic.twitter.com/IHYevZaC4F,25_twitter
hasoc_en_2823,profanity,untargeted,"Severos Vellark.  Crane doctor who was supposed to be the personal doctor to Rena Kalil but said fuck that and opened a free clinic in the slums.  Constantly exhaustd.  Saved Mikata's life at one point, and they're fwbs.  Aromantic. pic.twitter.com/OIsWyfcETn",25_twitter
hasoc_en_2824,profanity,targeted,Doctor: Maam.... Ive run every test possible and there is no sign of declining mental capacity.\nMe: then why the fuck cant I leave his ass alone when I know he dont want me?!! pic.twitter.com/gZz1Dh1h3i,25_twitter
hasoc_en_2825,hate,untargeted,"You are worried about Jahil?  They wanted to remove police for 15 minutes to wipe out Hindus.  I am saying let's do it, we will see who gets wiped out. #gandinaaliabuse",25_twitter
hasoc_en_2826,profanity,untargeted,"no one could have predicted that the evil fucker who created a fake charity and used it to steal money raised for children with cancer would be the same evil fucker who is now denying sick and imprisoned migrant babies access to doctors and medicine or even soap, for fuck's sake",25_twitter
hasoc_en_2827,hate,targeted,#GandiNaaliAbuse This unknown Congi leader @adhirrcinc is a cheap charlie who should be kicked out of the Lok Sakha for calling our PM in that gutter language. Wonder how people elect this kind of low thinking person as their Rep.,25_twitter
hasoc_en_2828,hate,targeted,#GandiNaaliAbuse Congress has taken Indian polity to a new low. Its shameful that this party has such irresponsible leaders who hardly respects the democratic institutions.,25_twitter
hasoc_en_2829,hate,targeted,#GandiNaaliAbuse \nAsim Bhamla within minutes found an excuse for calling Modiji as Gandi Naali ka Kida when he dared to say he don't know Hindi ? To what an extent these Guns will continue their Fancy Dress in the name of Politician in the Temple of Democracy ?,25_twitter
hasoc_en_2830,hate,targeted,The damning allegations against @realDonaldTrump that he sexually assaulted women could jeopardized his re-election campaign. Im no stranger to accountability but #TrumpTheRapist has crossed the line on #SexualMisconduct and its going to stop ! \n\n#TrumpisARapist #DonTheCon,25_twitter
hasoc_en_2831,hate,targeted,"#GandiNaaliAbuse this shows the mindset, even after such drubbing, it's unfortunate that they haven't learnt any lesson. 2024 again Modi, Parliament Speaker has got right to dismiss this man r suspend at least 4 two sessions. (Up to winter session)",25_twitter
hasoc_en_2832,none,,And she looks exactly his type...,25_twitter
hasoc_en_2833,hate,targeted,#GandiNaaliAbuse Waris live in India like a Indian human and not hide behind that Muslim garb. Do your people want to insult the highest political institutions of India because you are Muslims and then cry foul. Shut up you non identical stupid.,25_twitter
hasoc_en_2834,hate,targeted,#GandiNaaliAbuse One cannot expect  a decent civilised behaviour from a degenerated and decomposed and abusive political existence of Congress Party which is in its threshold of extinction.,25_twitter
hasoc_en_2835,profanity,targeted,"Yay, the clown is going to wreck the country. What was his slogan again? fuck business wasn\'t it? Great phrase that.\n\nAm sure he\'s going to make a \'titanic success\' of Brexshit.\n\nAfter all, Tories seem to not have much in the brain department these days. pic.twitter.com/ppcOw5oMe4",25_twitter
hasoc_en_2836,hate,targeted,#GandiNaaliAbuse Abusing elected PM is nothing less than abusing entire Indians. These MPs should be debarred from parliament,25_twitter
hasoc_en_2837,hate,targeted,Another Sham of a debate where the barking ones out number the other side!! Senseless debate as ususl!! This show is becoming a comedy!!#GandiNaaliAbuse,25_twitter
hasoc_en_2838,hate,targeted,"#GandiNaaliAbuse  Another Congressmen Adhir R Choudhary  in race to influence Gandhi family by Abusing Modi , Its well known fact Sonia Gandhis Hate for PM Modi & Amit Shah, which has developed into Congress Culture, its still not in corrective mode but  self destructive",25_twitter
hasoc_en_2839,profanity,targeted,"I Told My Girlfriend To Embrace Her Mistake And She Hug Me. I Think She Didn't Understand What I mean O  ......\n\nWarriz Going, For Fuck Sake",25_twitter
hasoc_en_2840,hate,targeted,Mollas are khokla desh bhakts #GandiNaaliAbuse,25_twitter
hasoc_en_2841,hate,untargeted,"Oh, do fuck off! What have you done for the last 9 years other than trash the UK economy (then dress it up as some kind of success story), drain the NHS, education and Local Authorities of resources, and line the pockets of your wealthy friends? \nYour whole party is a disgrace!",25_twitter
hasoc_en_2842,hate,targeted,#GandiNaaliAbuse. Aise sansad ki sadasyata khatam kar denge chaiye taki Sab Ko sabak mil jaaye Congress har ke baad pagal ho gayi hai,25_twitter
hasoc_en_2843,hate,untargeted,"They don't have to go to the camps.\n\nThey are volunteering when they choose to illegally enter.\n\nI know I am right, Border patrol doesn't abduct people from other countries.\n\nIf walls didn't work, there wouldn't be so many working right now & you wouldn't care if they were built.",25_twitter
hasoc_en_2844,hate,targeted,Race of abusing PM NaMo will accelerate to appease muslims.Listen to Pathan pushing his party as only for muslims & owasis as new Jinnah.All are disturbe due to 3talak bill as it is not a sharia law.#GandiNaaliAbuse,25_twitter
hasoc_en_2845,hate,targeted,"#GandiNaaliInsult #GandiNaaliAbuse @sambitswaraj @ARanganathan72 @ArnabGoswamiRtv The ppl who have dirtied Ma Ganga over d years deliberately r today abusing @narendramodi just coz he has taken it upon himself 2 clean up d mess. @INCIndia, how long your neech behavior? Get real",25_twitter
hasoc_en_2846,hate,targeted,#GandiNaaliAbuse -  Abuse is the last resort of scoundrels and in this case - electorally defeated scoundrels.,25_twitter
hasoc_en_2847,none,,@RakeshSinha01  ji              \n     \n@drharshvardhan \n@PMOIndia,25_twitter
hasoc_en_2848,hate,targeted,"We got the approval from the doctor, so our Wembley concert with Jungkookie is a go! He announced, making everyone, even Jimin, gasp. \n\nHe was allowed to go?! Taehyung exclaimed, jumping up and down.\n\nMhm. Yoongi nods. He\'s coming with us.\n\nFUCK YES. Namjoon yelled",25_twitter
hasoc_en_2849,profanity,targeted,"Ppl keep telling me that I cant be a politician bc I have a vile mouth (not that Ive EVER said I wanted to be one). If Boris Johnson can use overtly racist language and still run for PM, Im sure I could be a politician despite saying fuck and suck ur mum to racists",25_twitter
hasoc_en_2850,hate,targeted,"Toddlers can just walk out the door of detention camps and be free, but Republicans cant tear themselves away from Trump?",25_twitter
hasoc_en_2851,hate,targeted,"@realDonaldTrump enough is enough. Stop taking in asylum seakers in southern border. Repel them. Do not release them or detain them. Put some damn troops with guns down there and tell them nobody passes. Also, why the hell haven't you sent an atty from the DOJ to supreme court..",25_twitter
hasoc_en_2852,hate,targeted,Congress will never learn. If the commander is like that what expect from the soldiers #GandiNaaliAbuse  rahul gandhi is destroying parliament dignity.,25_twitter
